,Age,Years of Experience,Bachelor,High_School,Master,PhD,Female,Male,Other,Salary
2201,30.0,5.0,1,0,0,0,1,0,0,100000.0
2202,34.0,9.0,0,0,1,0,0,1,0,150000.0
2203,37.0,11.0,1,0,0,0,1,0,0,170000.0
2204,26.0,2.0,1,0,0,0,0,1,0,65000.0
2205,49.0,19.0,0,0,0,1,1,0,0,210000.0
2206,29.0,4.0,1,0,0,0,0,1,0,90000.0
2207,41.0,14.0,0,0,1,0,0,1,0,180000.0
2208,31.0,6.0,1,0,0,0,1,0,0,110000.0
2209,37.0,10.0,0,0,1,0,0,1,0,150000.0
2210,27.0,3.0,1,0,0,0,0,1,0,80000.0
2211,50.0,18.0,0,0,0,1,0,1,0,195000.0
2212,32.0,6.0,0,0,1,0,1,0,0,115000.0
2213,36.0,8.0,1,0,0,0,0,1,0,135000.0
2214,27.0,2.0,1,0,0,0,0,1,0,65000.0
2215,43.0,14.0,0,0,0,1,1,0,0,190000.0
2216,34.0,8.0,0,0,1,0,0,1,0,140000.0
2217,46.0,16.0,0,0,0,1,0,1,0,185000.0
2218,33.0,7.0,1,0,0,0,1,0,0,130000.0
2219,30.0,5.0,0,0,1,0,1,0,0,105000.0
2220,50.0,19.0,0,0,0,1,0,1,0,200000.0
2221,30.0,5.0,1,0,0,0,0,1,0,100000.0
2222,42.0,13.0,0,0,1,0,0,1,0,170000.0
2223,33.0,6.0,1,0,0,0,1,0,0,115000.0
2224,45.0,16.0,0,0,0,1,0,1,0,185000.0
2225,29.0,4.0,1,0,0,0,1,0,0,90000.0
2226,39.0,12.0,0,0,1,0,1,0,0,160000.0
2227,27.0,3.0,1,0,0,0,0,1,0,80000.0
2228,49.0,17.0,0,0,0,1,0,1,0,195000.0
2229,32.0,6.0,0,0,1,0,1,0,0,115000.0
2230,36.0,8.0,1,0,0,0,0,1,0,135000.0
2231,27.0,2.0,1,0,0,0,0,1,0,65000.0
2232,43.0,14.0,0,0,0,1,1,0,0,190000.0
2233,34.0,8.0,0,0,1,0,0,1,0,140000.0
2234,46.0,16.0,0,0,0,1,0,1,0,185000.0
2235,33.0,7.0,1,0,0,0,1,0,0,130000.0
2236,30.0,5.0,0,0,1,0,1,0,0,105000.0
2237,50.0,19.0,0,0,0,1,0,1,0,200000.0
2238,30.0,5.0,1,0,0,0,0,1,0,100000.0
2239,42.0,13.0,0,0,1,0,0,1,0,170000.0
2240,33.0,6.0,1,0,0,0,1,0,0,115000.0
2241,45.0,16.0,0,0,0,1,0,1,0,185000.0
2242,29.0,4.0,1,0,0,0,1,0,0,90000.0
2243,39.0,12.0,0,0,1,0,1,0,0,160000.0
2244,27.0,3.0,1,0,0,0,0,1,0,80000.0
2245,49.0,17.0,0,0,0,1,0,1,0,195000.0
2246,32.0,6.0,0,0,1,0,1,0,0,115000.0
2247,36.0,8.0,1,0,0,0,0,1,0,135000.0
2248,27.0,2.0,1,0,0,0,0,1,0,65000.0
2249,43.0,14.0,0,0,0,1,1,0,0,190000.0
2250,34.0,8.0,0,0,1,0,0,1,0,140000.0
2251,28.0,4.0,1,0,0,0,0,1,0,75000.0
2252,33.0,7.0,0,0,1,0,1,0,0,95000.0
2253,22.0,1.0,1,0,0,0,0,1,0,50000.0
2254,44.0,15.0,0,0,0,1,0,1,0,180000.0
2255,29.0,3.0,1,0,0,0,1,0,0,65000.0
2256,31.0,6.0,0,0,1,0,0,1,0,120000.0
2257,25.0,2.0,0,0,1,0,1,0,0,60000.0
2258,38.0,10.0,1,0,0,0,0,1,0,150000.0
2259,27.0,3.0,1,0,0,0,0,1,0,70000.0
2260,46.0,20.0,0,0,0,1,1,0,0,220000.0
2261,33.0,8.0,0,0,1,0,0,1,0,100000.0
2262,24.0,2.0,1,0,0,0,1,0,0,55000.0
2263,36.0,12.0,0,0,0,1,0,1,0,170000.0
2264,30.0,5.0,1,0,0,0,1,0,0,90000.0
2265,29.0,4.0,1,0,0,0,0,1,0,80000.0
2266,42.0,14.0,0,0,1,0,0,1,0,180000.0
2267,26.0,2.0,1,0,0,0,0,1,0,60000.0
2268,35.0,9.0,0,0,1,0,1,0,0,120000.0
2269,27.0,3.0,1,0,0,0,1,0,0,70000.0
2270,48.0,18.0,0,0,0,1,0,1,0,210000.0
2271,34.0,9.0,0,0,1,0,0,1,0,140000.0
2272,23.0,1.0,1,0,0,0,1,0,0,50000.0
2273,32.0,7.0,0,0,1,0,0,1,0,110000.0
2274,25.0,2.0,0,0,1,0,1,0,0,60000.0
2275,37.0,11.0,1,0,0,0,0,1,0,160000.0
2276,28.0,4.0,1,0,0,0,0,1,0,75000.0
2277,41.0,16.0,0,0,0,1,1,0,0,200000.0
2278,34.0,8.0,0,0,1,0,0,1,0,100000.0
2279,24.0,2.0,1,0,0,0,1,0,0,55000.0
2280,36.0,12.0,0,0,0,1,0,1,0,170000.0
2281,30.0,5.0,1,0,0,0,1,0,0,90000.0
2282,29.0,4.0,1,0,0,0,0,1,0,80000.0
2283,42.0,14.0,0,0,1,0,0,1,0,180000.0
2284,26.0,2.0,1,0,0,0,0,1,0,60000.0
2285,35.0,9.0,0,0,1,0,1,0,0,120000.0
2286,27.0,3.0,1,0,0,0,1,0,0,70000.0
2287,48.0,18.0,0,0,0,1,0,1,0,210000.0
2288,34.0,9.0,0,0,1,0,0,1,0,140000.0
2289,23.0,1.0,1,0,0,0,1,0,0,50000.0
2290,32.0,7.0,0,0,1,0,0,1,0,110000.0
2291,25.0,2.0,0,0,1,0,1,0,0,60000.0
2292,37.0,11.0,1,0,0,0,0,1,0,160000.0
2293,28.0,4.0,1,0,0,0,0,1,0,75000.0
2294,41.0,16.0,0,0,0,1,1,0,0,200000.0
2295,34.0,8.0,0,0,1,0,0,1,0,100000.0
2296,24.0,2.0,1,0,0,0,1,0,0,55000.0
2297,36.0,12.0,0,0,0,1,0,1,0,170000.0
2298,30.0,5.0,1,0,0,0,1,0,0,90000.0
2299,29.0,4.0,1,0,0,0,0,1,0,80000.0
2300,42.0,14.0,0,0,1,0,0,1,0,180000.0
2301,26.0,2.0,1,0,0,0,0,1,0,60000.0
2302,35.0,9.0,0,0,1,0,1,0,0,120000.0
2303,27.0,3.0,1,0,0,0,1,0,0,70000.0
2304,48.0,18.0,0,0,0,1,0,1,0,210000.0
2305,34.0,9.0,0,0,1,0,0,1,0,140000.0
2306,23.0,1.0,1,0,0,0,1,0,0,50000.0
2307,32.0,7.0,0,0,1,0,0,1,0,110000.0
2308,25.0,2.0,0,0,1,0,1,0,0,60000.0
2309,37.0,11.0,1,0,0,0,0,1,0,160000.0
2310,28.0,4.0,1,0,0,0,0,1,0,75000.0
2311,41.0,16.0,0,0,0,1,1,0,0,200000.0
2312,34.0,8.0,0,0,1,0,0,1,0,100000.0
2313,24.0,2.0,1,0,0,0,1,0,0,55000.0
2314,36.0,12.0,0,0,0,1,0,1,0,170000.0
2315,30.0,5.0,1,0,0,0,1,0,0,90000.0
2316,29.0,4.0,1,0,0,0,0,1,0,80000.0
2317,42.0,14.0,0,0,1,0,0,1,0,180000.0
2318,26.0,2.0,1,0,0,0,0,1,0,60000.0
2319,35.0,9.0,0,0,1,0,1,0,0,120000.0
2320,27.0,3.0,1,0,0,0,1,0,0,70000.0
2321,48.0,18.0,0,0,0,1,0,1,0,210000.0
2322,34.0,9.0,0,0,1,0,0,1,0,140000.0
2323,23.0,1.0,1,0,0,0,1,0,0,50000.0
2324,32.0,7.0,0,0,1,0,0,1,0,110000.0
2325,25.0,2.0,0,0,1,0,1,0,0,60000.0
2326,37.0,11.0,1,0,0,0,0,1,0,160000.0
2327,28.0,4.0,1,0,0,0,0,1,0,75000.0
2328,41.0,16.0,0,0,0,1,1,0,0,200000.0
2329,34.0,8.0,0,0,1,0,0,1,0,100000.0
2330,24.0,2.0,1,0,0,0,1,0,0,55000.0
2331,36.0,12.0,0,0,0,1,0,1,0,170000.0
2332,30.0,5.0,1,0,0,0,1,0,0,90000.0
2333,29.0,4.0,1,0,0,0,0,1,0,80000.0
2334,42.0,14.0,0,0,1,0,0,1,0,180000.0
2335,26.0,2.0,1,0,0,0,0,1,0,60000.0
2336,35.0,9.0,0,0,1,0,1,0,0,120000.0
2337,27.0,3.0,1,0,0,0,1,0,0,70000.0
2338,48.0,18.0,0,0,0,1,0,1,0,210000.0
2339,34.0,9.0,0,0,1,0,0,1,0,140000.0
2340,23.0,1.0,1,0,0,0,1,0,0,50000.0
2341,32.0,7.0,0,0,1,0,0,1,0,110000.0
2342,25.0,2.0,0,0,1,0,1,0,0,60000.0
2343,37.0,11.0,1,0,0,0,0,1,0,160000.0
2344,28.0,4.0,1,0,0,0,0,1,0,75000.0
2345,41.0,16.0,0,0,0,1,1,0,0,200000.0
2346,34.0,8.0,0,0,1,0,0,1,0,100000.0
2347,24.0,2.0,1,0,0,0,1,0,0,55000.0
2348,36.0,12.0,0,0,0,1,0,1,0,170000.0
2349,30.0,5.0,1,0,0,0,1,0,0,90000.0
2350,29.0,4.0,1,0,0,0,0,1,0,80000.0
2351,42.0,14.0,0,0,1,0,0,1,0,180000.0
2352,26.0,2.0,1,0,0,0,0,1,0,60000.0
2353,35.0,9.0,0,0,1,0,1,0,0,120000.0
2354,27.0,3.0,1,0,0,0,1,0,0,70000.0
2355,48.0,18.0,0,0,0,1,0,1,0,210000.0
2356,34.0,9.0,0,0,1,0,0,1,0,140000.0
2357,23.0,1.0,1,0,0,0,1,0,0,50000.0
2358,32.0,7.0,0,0,1,0,0,1,0,110000.0
2359,25.0,2.0,0,0,1,0,1,0,0,60000.0
2360,37.0,11.0,1,0,0,0,0,1,0,160000.0
2361,28.0,4.0,1,0,0,0,0,1,0,75000.0
2362,41.0,16.0,0,0,0,1,1,0,0,200000.0
2363,34.0,8.0,0,0,1,0,0,1,0,100000.0
2364,24.0,2.0,1,0,0,0,1,0,0,55000.0
2365,36.0,12.0,0,0,0,1,0,1,0,170000.0
2366,30.0,5.0,1,0,0,0,1,0,0,90000.0
2367,29.0,4.0,1,0,0,0,0,1,0,80000.0
2368,42.0,14.0,0,0,1,0,0,1,0,180000.0
2369,26.0,2.0,1,0,0,0,0,1,0,60000.0
2370,35.0,9.0,0,0,1,0,1,0,0,120000.0
2371,27.0,3.0,1,0,0,0,1,0,0,70000.0
2372,48.0,18.0,0,0,0,1,0,1,0,210000.0
2373,34.0,9.0,0,0,1,0,0,1,0,140000.0
2374,23.0,1.0,1,0,0,0,1,0,0,50000.0
2375,34.0,8.0,1,0,0,0,1,0,0,122485.0
2376,25.0,12.0,0,0,0,1,0,1,0,169159.0
2377,43.0,21.0,0,0,1,0,0,1,0,187081.0
2378,53.0,31.0,0,1,0,0,0,0,1,166109.0
2379,27.0,5.0,0,0,1,0,1,0,0,78354.0
2380,25.0,2.0,1,0,0,0,0,1,0,90249.0
2381,29.0,6.0,0,0,1,0,1,0,0,132720.0
2382,52.0,23.0,0,0,0,1,0,1,0,161568.0
2383,41.0,13.0,0,0,1,0,0,1,0,127346.0
2384,49.0,19.0,1,0,0,0,1,0,0,120177.0
2385,25.0,2.0,0,1,0,0,0,0,1,69032.0
2386,35.0,8.0,0,0,1,0,0,1,0,101332.0
2387,57.0,30.0,0,0,0,1,1,0,0,121450.0
2388,35.0,12.0,1,0,0,0,1,0,0,166375.0
2389,43.0,21.0,0,0,1,0,0,1,0,185119.0
2390,37.0,10.0,1,0,0,0,1,0,0,149217.0
2391,50.0,21.0,0,0,1,0,0,1,0,166512.0
2392,52.0,28.0,0,0,1,0,1,0,0,186963.0
2393,26.0,3.0,1,0,0,0,0,1,0,75072.0
2394,34.0,10.0,0,0,1,0,1,0,0,163398.0
2395,30.0,11.0,0,1,0,0,0,1,0,103947.0
2396,60.0,33.0,0,0,0,1,1,0,0,179180.0
2397,50.0,23.0,1,0,0,0,0,1,0,175966.0
2398,58.0,27.0,0,0,1,0,0,1,0,190004.0
2399,35.0,10.0,0,0,1,0,1,0,0,152039.0
2400,28.0,5.0,0,0,1,0,0,1,0,76742.0
2401,57.0,33.0,0,0,0,1,1,0,0,191790.0
2402,46.0,20.0,1,0,0,0,1,0,0,139398.0
2403,28.0,7.0,0,1,0,0,0,1,0,95845.0
2404,34.0,12.0,0,0,1,0,0,1,0,160976.0
2405,33.0,9.0,0,0,1,0,1,0,0,126753.0
2406,37.0,14.0,0,0,1,0,0,0,1,161393.0
2407,33.0,8.0,0,0,1,0,0,1,0,139817.0
2408,53.0,25.0,0,0,0,1,0,1,0,181714.0
2409,35.0,10.0,1,0,0,0,1,0,0,114776.0
2410,30.0,6.0,0,0,1,0,0,1,0,105725.0
2411,24.0,1.0,0,1,0,0,1,0,0,52731.0
2412,36.0,8.0,0,0,1,0,0,1,0,106492.0
2413,27.0,4.0,1,0,0,0,1,0,0,73895.0
2414,23.0,1.0,0,0,0,1,0,1,0,119836.0
2415,28.0,5.0,0,0,1,0,1,0,0,99747.0
2416,52.0,25.0,1,0,0,0,0,1,0,168287.0
2417,28.0,7.0,0,0,1,0,1,0,0,115920.0
2418,32.0,11.0,0,0,1,0,0,1,0,128078.0
2419,24.0,1.0,1,0,0,0,1,0,0,51265.0
2420,43.0,22.0,0,1,0,0,0,1,0,165919.0
2421,60.0,34.0,0,0,0,1,1,0,0,188651.0
2422,24.0,0.0,0,0,1,0,0,1,0,55538.0
2423,55.0,28.0,1,0,0,0,0,1,0,193964.0
2424,29.0,4.0,0,0,1,0,1,0,0,104702.0
2425,44.0,19.0,0,0,0,1,0,1,0,172955.0
2426,40.0,16.0,0,0,1,0,1,0,0,138032.0
2427,27.0,4.0,1,0,0,0,0,1,0,82683.0
2428,43.0,17.0,0,0,1,0,0,1,0,155414.0
2429,49.0,25.0,0,1,0,0,1,0,0,154207.0
2430,30.0,8.0,0,0,1,0,0,1,0,107895.0
2431,42.0,18.0,1,0,0,0,1,0,0,148446.0
2432,26.0,4.0,0,0,1,0,0,1,0,102859.0
2433,41.0,13.0,0,0,0,1,1,0,0,138662.0
2434,46.0,23.0,1,0,0,0,0,1,0,181699.0
2435,57.0,33.0,0,0,1,0,1,0,0,188232.0
2436,22.0,0.0,0,1,0,0,1,0,0,51832.0
2437,54.0,28.0,0,0,0,1,0,1,0,188484.0
2438,42.0,16.0,0,0,1,0,1,0,0,138286.0
2439,49.0,22.0,1,0,0,0,0,1,0,181132.0
2440,27.0,4.0,0,0,1,0,1,0,0,73938.0
2441,36.0,14.0,1,0,0,0,0,1,0,119224.0
2442,31.0,6.0,0,0,1,0,1,0,0,101186.0
2443,39.0,14.0,0,0,1,0,0,1,0,142360.0
2444,41.0,20.0,1,0,0,0,1,0,0,151315.0
2445,48.0,23.0,0,0,0,1,0,1,0,181021.0
2446,39.0,15.0,0,0,1,0,1,0,0,134641.0
2447,48.0,23.0,1,0,0,0,0,1,0,173851.0
2448,31.0,8.0,0,1,0,0,0,0,1,104127.0
2449,47.0,25.0,0,0,1,0,0,1,0,178859.0
2450,29.0,5.0,0,0,0,1,1,0,0,98568.0
2451,32.0,9.0,1,0,0,0,0,1,0,104661.0
2452,38.0,13.0,0,0,1,0,1,0,0,134858.0
2453,34.0,10.0,1,0,0,0,0,1,0,94502.0
2454,23.0,2.0,0,1,0,0,0,0,1,62852.0
2455,34.0,8.0,1,0,0,0,1,0,0,122485.0
2456,25.0,12.0,0,0,0,1,0,1,0,169159.0
2457,43.0,21.0,0,0,1,0,0,1,0,187081.0
2458,53.0,31.0,0,1,0,0,0,0,1,166109.0
2459,27.0,5.0,0,0,1,0,1,0,0,78354.0
2460,25.0,2.0,1,0,0,0,0,1,0,90249.0
2461,29.0,6.0,0,0,1,0,1,0,0,132720.0
2462,52.0,23.0,0,0,0,1,0,1,0,161568.0
2463,41.0,13.0,0,0,1,0,0,1,0,127346.0
2464,49.0,19.0,1,0,0,0,1,0,0,120177.0
2465,25.0,2.0,0,1,0,0,0,0,1,69032.0
2466,35.0,8.0,0,0,1,0,0,1,0,101332.0
2467,57.0,30.0,0,0,0,1,1,0,0,121450.0
2468,35.0,12.0,1,0,0,0,1,0,0,166375.0
2469,43.0,21.0,0,0,1,0,0,1,0,185119.0
2470,37.0,10.0,1,0,0,0,1,0,0,149217.0
2471,50.0,21.0,0,0,1,0,0,1,0,166512.0
2472,52.0,28.0,0,0,1,0,1,0,0,186963.0
2473,26.0,3.0,1,0,0,0,0,1,0,75072.0
2474,34.0,10.0,0,0,1,0,1,0,0,163398.0
2475,30.0,11.0,0,1,0,0,0,1,0,103947.0
2476,60.0,33.0,0,0,0,1,1,0,0,179180.0
2477,50.0,23.0,1,0,0,0,0,1,0,175966.0
2478,58.0,27.0,0,0,1,0,0,1,0,190004.0
2479,35.0,10.0,0,0,1,0,1,0,0,152039.0
2480,28.0,5.0,0,0,1,0,0,1,0,76742.0
2481,57.0,33.0,0,0,0,1,1,0,0,191790.0
2482,46.0,20.0,1,0,0,0,1,0,0,139398.0
2483,28.0,7.0,0,1,0,0,0,1,0,95845.0
2484,34.0,12.0,0,0,1,0,0,1,0,160976.0
2485,33.0,9.0,0,0,1,0,1,0,0,126753.0
2486,37.0,14.0,0,0,1,0,0,0,1,161393.0
2487,33.0,8.0,0,0,1,0,0,1,0,139817.0
2488,53.0,25.0,0,0,0,1,0,1,0,181714.0
2489,35.0,10.0,1,0,0,0,1,0,0,114776.0
2490,30.0,6.0,0,0,1,0,0,1,0,105725.0
2491,24.0,1.0,0,1,0,0,1,0,0,52731.0
2492,36.0,8.0,0,0,1,0,0,1,0,106492.0
2493,27.0,4.0,1,0,0,0,1,0,0,73895.0
2494,23.0,1.0,0,0,0,1,0,1,0,119836.0
2495,28.0,5.0,0,0,1,0,1,0,0,99747.0
2496,52.0,25.0,1,0,0,0,0,1,0,168287.0
2497,28.0,7.0,0,0,1,0,1,0,0,115920.0
2498,32.0,11.0,0,0,1,0,0,1,0,128078.0
2499,24.0,1.0,1,0,0,0,1,0,0,51265.0
2500,43.0,22.0,0,1,0,0,0,1,0,165919.0
2501,60.0,34.0,0,0,0,1,1,0,0,188651.0
2502,24.0,0.0,0,0,1,0,0,1,0,55538.0
2503,55.0,28.0,1,0,0,0,0,1,0,193964.0
2504,29.0,4.0,0,0,1,0,1,0,0,104702.0
2505,44.0,19.0,0,0,0,1,0,1,0,172955.0
2506,40.0,16.0,0,0,1,0,1,0,0,138032.0
2507,27.0,4.0,1,0,0,0,0,1,0,82683.0
2508,43.0,17.0,0,0,1,0,0,1,0,155414.0
2509,49.0,25.0,0,1,0,0,1,0,0,154207.0
2510,30.0,8.0,0,0,1,0,0,1,0,107895.0
2511,42.0,18.0,1,0,0,0,1,0,0,148446.0
2512,26.0,4.0,0,0,1,0,0,1,0,102859.0
2513,41.0,13.0,0,0,0,1,1,0,0,138662.0
2514,46.0,23.0,1,0,0,0,0,1,0,181699.0
2515,57.0,33.0,0,0,1,0,1,0,0,188232.0
2516,22.0,0.0,0,1,0,0,1,0,0,51832.0
2517,54.0,28.0,0,0,0,1,0,1,0,188484.0
2518,42.0,16.0,0,0,1,0,1,0,0,138286.0
2519,49.0,22.0,1,0,0,0,0,1,0,181132.0
2520,27.0,4.0,0,0,1,0,1,0,0,73938.0
2521,36.0,14.0,1,0,0,0,0,1,0,119224.0
2522,31.0,6.0,0,0,1,0,1,0,0,101186.0
2523,39.0,14.0,0,0,1,0,0,1,0,142360.0
2524,41.0,20.0,1,0,0,0,1,0,0,151315.0
2525,48.0,23.0,0,0,0,1,0,1,0,181021.0
2526,39.0,15.0,0,0,1,0,1,0,0,134641.0
2527,48.0,23.0,1,0,0,0,0,1,0,173851.0
2528,31.0,8.0,0,1,0,0,0,0,1,104127.0
2529,47.0,25.0,0,0,1,0,0,1,0,178859.0
2530,29.0,5.0,0,0,0,1,1,0,0,98568.0
2531,32.0,9.0,1,0,0,0,0,1,0,104661.0
2532,38.0,13.0,0,0,1,0,1,0,0,134858.0
2533,34.0,10.0,1,0,0,0,0,1,0,94502.0
2534,23.0,2.0,0,1,0,0,0,0,1,62852.0
2535,36.0,14.0,1,0,0,0,0,1,0,139095.0
2536,30.0,5.0,0,0,1,0,1,0,0,106278.0
2537,28.0,4.0,0,0,1,0,0,1,0,90452.0
2538,46.0,23.0,0,0,0,1,1,0,0,168304.0
2539,34.0,10.0,1,0,0,0,0,1,0,126593.0
2540,44.0,19.0,0,0,1,0,0,1,0,152203.0
2541,55.0,30.0,0,0,0,1,1,0,0,183138.0
2542,35.0,9.0,0,0,1,0,0,1,0,130275.0
2543,54.0,29.0,1,0,0,0,0,1,0,191915.0
2544,23.0,2.0,0,1,0,0,1,0,0,62807.0
2545,46.0,21.0,0,0,1,0,0,1,0,174305.0
2546,33.0,9.0,1,0,0,0,1,0,0,133326.0
2547,26.0,4.0,0,0,1,0,0,1,0,75656.0
2548,43.0,19.0,0,0,0,1,1,0,0,155944.0
2549,36.0,11.0,0,0,1,0,0,1,0,137775.0
2550,23.0,0.0,1,0,0,0,1,0,0,51831.0
2551,49.0,22.0,0,0,1,0,0,1,0,182237.0
2552,35.0,10.0,0,0,1,0,1,0,0,151901.0
2553,31.0,8.0,1,0,0,0,0,1,0,100052.0
2554,54.0,29.0,0,1,0,0,0,0,1,158254.0
2555,43.0,20.0,0,0,1,0,0,1,0,167207.0
2556,33.0,10.0,0,0,1,0,1,0,0,112439.0
2557,52.0,29.0,0,0,0,1,1,0,0,194214.0
2558,28.0,5.0,1,0,0,0,0,1,0,84407.0
2559,36.0,13.0,0,0,1,0,1,0,0,139413.0
2560,43.0,20.0,1,0,0,0,0,1,0,143084.0
2561,50.0,25.0,0,0,1,0,1,0,0,192344.0
2562,24.0,1.0,0,0,0,1,0,1,0,106132.0
2563,52.0,26.0,0,0,1,0,0,1,0,184816.0
2564,46.0,19.0,1,0,0,0,1,0,0,150248.0
2565,38.0,15.0,0,0,1,0,0,1,0,170995.0
2566,29.0,6.0,1,0,0,0,0,1,0,88035.0
2567,33.0,10.0,0,0,1,0,1,0,0,119419.0
2568,47.0,21.0,0,0,0,1,0,1,0,173582.0
2569,45.0,23.0,0,0,1,0,1,0,0,174436.0
2570,28.0,4.0,1,0,0,0,0,1,0,71699.0
2571,42.0,14.0,0,0,1,0,1,0,0,163558.0
2572,46.0,24.0,1,0,0,0,0,1,0,166828.0
2573,38.0,15.0,0,0,0,1,1,0,0,144496.0
2574,54.0,31.0,0,0,1,0,0,1,0,193746.0
2575,33.0,8.0,0,0,1,0,1,0,0,122581.0
2576,27.0,4.0,0,1,0,0,0,1,0,79767.0
2577,50.0,25.0,1,0,0,0,1,0,0,177177.0
2578,26.0,4.0,0,0,1,0,0,1,0,89843.0
2579,31.0,6.0,0,0,1,0,1,0,0,113563.0
2580,35.0,10.0,1,0,0,0,0,1,0,128712.0
2581,44.0,18.0,0,0,0,1,1,0,0,161621.0
2582,32.0,8.0,0,0,1,0,0,1,0,121454.0
2583,54.0,25.0,1,0,0,0,0,1,0,179987.0
2584,26.0,3.0,0,0,1,0,1,0,0,72649.0
2585,23.0,0.0,0,0,0,1,0,1,0,52612.0
2586,48.0,24.0,0,0,1,0,1,0,0,184006.0
2587,38.0,12.0,1,0,0,0,0,1,0,131960.0
2588,30.0,5.0,0,0,1,0,1,0,0,102465.0
2589,40.0,16.0,0,0,1,0,0,1,0,149748.0
2590,45.0,22.0,1,0,0,0,1,0,0,171036.0
2591,36.0,13.0,0,0,1,0,0,1,0,146351.0
2592,52.0,26.0,0,0,0,1,0,1,0,185462.0
2593,31.0,7.0,1,0,0,0,1,0,0,107718.0
2594,26.0,4.0,0,0,1,0,0,1,0,90944.0
2595,30.0,5.0,0,0,1,0,1,0,0,100425.0
2596,24.0,2.0,1,0,0,0,0,1,0,63901.0
2597,45.0,22.0,0,0,1,0,0,1,0,181902.0
2598,33.0,9.0,0,0,1,0,1,0,0,136533.0
2599,38.0,11.0,1,0,0,0,0,1,0,136285.0
2600,54.0,31.0,0,0,0,1,1,0,0,191818.0
2601,42.0,19.0,0,0,1,0,0,1,0,176643.0
2602,28.0,4.0,1,0,0,0,1,0,0,70022.0
2603,30.0,6.0,0,0,1,0,0,1,0,99363.0
2604,43.0,19.0,0,0,1,0,1,0,0,152944.0
2605,35.0,10.0,1,0,0,0,0,1,0,123386.0
2606,44.0,21.0,0,0,1,0,0,1,0,168906.0
2607,55.0,30.0,1,0,0,0,1,0,0,183020.0
2608,23.0,1.0,0,1,0,0,0,1,0,47898.0
2609,39.0,14.0,0,0,1,0,1,0,0,135853.0
2610,43.0,17.0,1,0,0,0,0,1,0,149198.0
2611,29.0,6.0,0,0,0,1,0,1,0,106662.0
2612,51.0,28.0,0,0,1,0,0,1,0,186610.0
2613,30.0,6.0,1,0,0,0,1,0,0,89995.0
2614,26.0,4.0,0,0,1,0,0,1,0,85825.0
2615,39.0,13.0,0,0,0,1,1,0,0,143814.0
2616,49.0,24.0,0,0,1,0,0,1,0,174726.0
2617,42.0,20.0,1,0,0,0,1,0,0,150534.0
2618,27.0,4.0,1,0,0,0,0,1,0,68732.0
2619,43.0,21.0,0,0,1,0,0,1,0,187951.0
2620,37.0,13.0,1,0,0,0,1,0,0,137336.0
2621,51.0,26.0,0,0,0,1,0,1,0,191159.0
2622,29.0,5.0,0,0,1,0,1,0,0,102868.0
2623,43.0,20.0,1,0,0,0,0,1,0,154281.0
2624,31.0,8.0,0,0,1,0,0,1,0,111535.0
2625,30.0,6.0,0,0,1,0,1,0,0,107906.0
2626,36.0,13.0,1,0,0,0,0,1,0,143885.0
2627,52.0,27.0,0,0,0,1,1,0,0,180958.0
2628,28.0,6.0,0,0,1,0,0,1,0,108607.0
2629,49.0,24.0,1,0,0,0,0,1,0,178284.0
2630,27.0,4.0,0,0,1,0,1,0,0,75969.0
2631,41.0,15.0,0,0,1,0,0,1,0,143705.0
2632,56.0,31.0,0,0,0,1,1,0,0,197354.0
2633,46.0,22.0,1,0,0,0,0,1,0,174324.0
2634,32.0,8.0,0,0,1,0,1,0,0,123781.0
2635,38.0,12.0,0,0,0,1,0,1,0,141735.0
2636,52.0,28.0,0,0,1,0,0,1,0,187120.0
2637,24.0,1.0,1,0,0,0,1,0,0,61095.0
2638,49.0,22.0,0,0,1,0,0,1,0,179045.0
2639,35.0,10.0,0,0,1,0,1,0,0,130355.0
2640,31.0,7.0,1,0,0,0,0,1,0,103282.0
2641,44.0,18.0,0,0,0,1,1,0,0,157872.0
2642,33.0,10.0,0,0,1,0,0,1,0,117314.0
2643,54.0,30.0,1,0,0,0,0,1,0,186321.0
2644,33.0,11.0,0,0,1,0,1,0,0,129686.0
2645,27.0,3.0,0,1,0,0,0,1,0,68611.0
2646,51.0,25.0,0,0,1,0,1,0,0,177913.0
2647,26.0,3.0,0,0,1,0,0,1,0,68472.0
2648,31.0,6.0,0,0,1,0,1,0,0,113065.0
2649,35.0,9.0,1,0,0,0,0,1,0,125091.0
2650,45.0,23.0,0,0,0,1,1,0,0,172925.0
2651,32.0,9.0,0,0,1,0,0,1,0,126916.0
2652,54.0,27.0,1,0,0,0,0,1,0,183417.0
2653,26.0,4.0,0,0,1,0,1,0,0,76898.0
2654,23.0,1.0,0,0,0,1,0,1,0,579.0
2655,26.0,2.0,1,0,0,0,1,0,0,65000.0
2656,33.0,8.0,0,0,1,0,0,1,0,120000.0
2657,29.0,4.0,1,0,0,0,1,0,0,90000.0
2658,41.0,15.0,0,0,0,1,0,1,0,190000.0
2659,35.0,9.0,0,0,1,0,1,0,0,140000.0
2660,28.0,3.0,1,0,0,0,0,1,0,75000.0
2661,37.0,11.0,0,0,1,0,1,0,0,160000.0
2662,33.0,8.0,1,0,0,0,0,1,0,130000.0
2663,24.0,2.0,0,0,1,0,1,0,0,60000.0
2664,46.0,20.0,0,0,0,1,0,1,0,220000.0
2665,29.0,5.0,1,0,0,0,1,0,0,80000.0
