,Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary
1424,1424,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1425,1425,33.0,Female,Master,Full Stack Engineer,5.0,120000.0
1426,1426,38.0,Female,Master,Back end Developer,10.0,155000.0
1427,1427,51.0,Male,PhD,Software Engineer Manager,16.0,190000.0
1428,1428,27.0,Female,Master,Full Stack Engineer,3.0,100000.0
1429,1429,37.0,Male,Master,Senior Software Engineer,9.0,150000.0
1430,1430,44.0,Female,Master,Senior Project Engineer,12.0,170000.0
1431,1431,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1432,1432,38.0,Male,Master,Senior Software Engineer,10.0,155000.0
1433,1433,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1434,1434,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1435,1435,27.0,Male,Bachelor,Front end Developer,2.0,70000.0
1436,1436,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1437,1437,31.0,Male,Master,Full Stack Engineer,7.0,140000.0
1438,1438,25.0,Male,Bachelor,Front end Developer,1.0,55000.0
1439,1439,50.0,Male,PhD,Software Engineer Manager,16.0,190000.0
1440,1440,46.0,Male,PhD,Software Engineer Manager,14.0,180000.0
1441,1441,33.0,Male,Master,Full Stack Engineer,6.0,130000.0
1442,1442,42.0,Male,PhD,Senior Software Engineer,14.0,170000.0
1443,1443,41.0,Male,PhD,Senior Project Engineer,12.0,165000.0
1444,1444,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1445,1445,32.0,Male,Master,Back end Developer,6.0,130000.0
1446,1446,24.0,Male,Bachelor,Front end Developer,1.0,60000.0
1447,1447,44.0,Female,Master,Senior Software Engineer,11.0,170000.0
1448,1448,36.0,Male,Master,Senior Software Engineer,7.0,140000.0
1449,1449,28.0,Female,Master,Full Stack Engineer,4.0,110000.0
1450,1450,28.0,Male,Bachelor,Front end Developer,2.0,70000.0
1451,1451,37.0,Male,Master,Senior Software Engineer,9.0,145000.0
1452,1452,54.0,Male,PhD,Software Engineer Manager,16.0,190000.0
1453,1453,58.0,Male,PhD,Software Engineer Manager,17.0,200000.0
1454,1454,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1455,1455,30.0,Male,Bachelor,Back end Developer,4.0,95000.0
1456,1456,27.0,Female,Master,Full Stack Engineer,3.0,100000.0
1457,1457,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1458,1458,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1459,1459,38.0,Male,Master,Senior Software Engineer,10.0,155000.0
1460,1460,54.0,Male,PhD,Software Engineer Manager,18.0,195000.0
1461,1461,31.0,Male,Master,Senior Project Engineer,6.0,125000.0
1462,1462,56.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1463,1463,31.0,Male,Master,Senior Software Engineer,7.0,140000.0
1464,1464,42.0,Male,PhD,Senior Software Engineer,14.0,170000.0
1465,1465,44.0,Male,Master,Senior Project Engineer,11.0,170000.0
1466,1466,37.0,Male,Master,Senior Software Engineer,9.0,150000.0
1467,1467,24.0,Female,Bachelor,Back end Developer,1.0,60000.0
1468,1468,27.0,Male,Bachelor,Front end Developer,2.0,70000.0
1469,1469,42.0,Male,PhD,Senior Software Engineer,14.0,170000.0
1470,1470,24.0,Female,Bachelor,Front end Developer,1.0,55000.0
1471,1471,28.0,Female,Bachelor,Front end Developer,3.0,80000.0
1472,1472,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1473,1473,31.0,Male,Master,Full Stack Engineer,7.0,140000.0
1474,1474,43.0,Male,PhD,Software Engineer Manager,13.0,180000.0
1475,1475,27.0,Female,Master,Back end Developer,2.0,70000.0
1476,1476,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1477,1477,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1478,1478,31.0,Male,Master,Senior Project Engineer,6.0,125000.0
1479,1479,40.0,Male,PhD,Senior Software Engineer,12.0,160000.0
1480,1480,36.0,Male,Master,Senior Software Engineer,8.0,140000.0
1481,1481,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1482,1482,27.0,Male,Bachelor,Front end Developer,2.0,70000.0
1483,1483,28.0,Male,Bachelor,Front end Developer,2.0,70000.0
1484,1484,44.0,Male,Master,Senior Project Engineer,11.0,170000.0
1485,1485,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1486,1486,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1487,1487,32.0,Male,Master,Back end Developer,6.0,130000.0
1488,1488,38.0,Male,Master,Senior Software Engineer,10.0,155000.0
1489,1489,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1490,1490,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1491,1491,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1492,1492,31.0,Male,Master,Senior Project Engineer,7.0,135000.0
1493,1493,24.0,Male,Bachelor,Back end Developer,1.0,55000.0
1494,1494,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1495,1495,27.0,Female,Master,Back end Developer,2.0,70000.0
1496,1496,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1497,1497,44.0,Male,Master,Senior Project Engineer,11.0,170000.0
1498,1498,37.0,Male,Master,Senior Software Engineer,9.0,150000.0
1499,1499,56.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1500,1500,28.0,Male,Bachelor,Front end Developer,2.0,70000.0
1501,1501,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1502,1502,31.0,Male,Master,Senior Project Engineer,6.0,125000.0
1503,1503,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1504,1504,27.0,Female,Master,Back end Developer,2.0,70000.0
1505,1505,38.0,Male,Master,Senior Software Engineer,10.0,155000.0
1506,1506,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1507,1507,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1508,1508,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1509,1509,44.0,Male,Master,Senior Project Engineer,11.0,170000.0
1510,1510,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1511,1511,37.0,Male,Master,Senior Software Engineer,9.0,150000.0
1512,1512,28.0,Male,Bachelor,Front end Developer,2.0,70000.0
1513,1513,27.0,Female,Master,Back end Developer,2.0,70000.0
1514,1514,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1515,1515,31.0,Male,Master,Senior Project Engineer,7.0,135000.0
1516,1516,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1517,1517,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1518,1518,38.0,Male,Master,Senior Software Engineer,10.0,155000.0
1519,1519,44.0,Male,Master,Senior Project Engineer,11.0,170000.0
1520,1520,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1521,1521,27.0,Male,Bachelor,Front end Developer,2.0,70000.0
1522,1522,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1523,1523,31.0,Male,Master,Senior Project Engineer,6.0,125000.0
1524,1524,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1525,1525,37.0,Male,Master,Senior Software Engineer,9.0,150000.0
1526,1526,28.0,Male,Bachelor,Front end Developer,2.0,70000.0
1527,1527,27.0,Female,Master,Back end Developer,2.0,70000.0
1528,1528,34.0,Male,Bachelor,Front end Developer,5.0,95000.0
1529,1529,43.0,Female,Master,Senior Software Engineer,12.0,170000.0
1530,1530,27.0,Male,Bachelor,Back end Developer,2.0,75000.0
1531,1531,56.0,Female,PhD,Software Engineer Manager,18.0,210000.0
1532,1532,32.0,Male,Master,Full Stack Engineer,7.0,135000.0
1533,1533,40.0,Male,PhD,Senior Software Engineer,12.0,160000.0
1534,1534,23.0,Male,Bachelor,Front end Developer,1.0,55000.0
1535,1535,46.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1536,1536,41.0,Female,PhD,Senior Project Engineer,11.0,165000.0
1537,1537,28.0,Female,Bachelor,Front end Developer,3.0,80000.0
1538,1538,34.0,Male,Bachelor,Back end Developer,6.0,120000.0
1539,1539,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1540,1540,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1541,1541,54.0,Male,PhD,Software Engineer Manager,16.0,190000.0
1542,1542,36.0,Male,Master,Senior Software Engineer,8.0,140000.0
1543,1543,33.0,Male,Master,Full Stack Engineer,6.0,130000.0
1544,1544,27.0,Female,Master,Back end Developer,2.0,70000.0
1545,1545,44.0,Male,Master,Senior Project Engineer,11.0,170000.0
1546,1546,31.0,Male,Master,Senior Project Engineer,6.0,125000.0
1547,1547,38.0,Male,Master,Senior Software Engineer,10.0,155000.0
1548,1548,27.0,Male,Bachelor,Front end Developer,2.0,70000.0
1549,1549,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1550,1550,31.0,Male,Master,Senior Software Engineer,7.0,140000.0
1551,1551,32.0,Male,Master,Back end Developer,6.0,130000.0
1552,1552,38.0,Female,Master,Back end Developer,10.0,155000.0
1553,1553,51.0,Male,PhD,Software Engineer Manager,16.0,190000.0
1554,1554,28.0,Male,Bachelor,Front end Developer,2.0,70000.0
1555,1555,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1556,1556,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1557,1557,27.0,Female,Master,Full Stack Engineer,3.0,100000.0
1558,1558,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1559,1559,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1560,1560,31.0,Male,Master,Senior Project Engineer,7.0,135000.0
1561,1561,40.0,Female,PhD,Senior Software Engineer,12.0,160000.0
1562,1562,24.0,Male,Bachelor,Front end Developer,1.0,55000.0
1563,1563,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1564,1564,42.0,Male,PhD,Senior Software Engineer,14.0,170000.0
1565,1565,24.0,Female,Bachelor,Front end Developer,1.0,55000.0
1566,1566,28.0,Female,Bachelor,Front end Developer,3.0,80000.0
1567,1567,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1568,1568,31.0,Male,Master,Full Stack Engineer,7.0,140000.0
1569,1569,43.0,Male,PhD,Software Engineer Manager,13.0,180000.0
1570,1570,27.0,Female,Master,Back end Developer,2.0,70000.0
1571,1571,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1572,1572,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1573,1573,31.0,Male,Master,Senior Project Engineer,6.0,125000.0
1574,1574,40.0,Male,PhD,Senior Software Engineer,12.0,160000.0
1575,1575,36.0,Male,Master,Senior Software Engineer,8.0,140000.0
1576,1576,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1577,1577,27.0,Male,Bachelor,Front end Developer,2.0,70000.0
1578,1578,28.0,Male,Bachelor,Front end Developer,2.0,70000.0
1579,1579,44.0,Male,Master,Senior Project Engineer,11.0,170000.0
1580,1580,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1581,1581,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1582,1582,32.0,Male,Master,Back end Developer,6.0,130000.0
1583,1583,38.0,Male,Master,Senior Software Engineer,10.0,155000.0
1584,1584,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1585,1585,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1586,1586,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1587,1587,31.0,Male,Master,Senior Project Engineer,7.0,135000.0
1588,1588,24.0,Male,Bachelor,Back end Developer,1.0,55000.0
1589,1589,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1590,1590,27.0,Female,Master,Back end Developer,2.0,70000.0
1591,1591,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1592,1592,44.0,Male,Master,Senior Project Engineer,11.0,170000.0
1593,1593,37.0,Male,Master,Senior Software Engineer,9.0,150000.0
1594,1594,56.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1595,1595,28.0,Male,Bachelor,Front end Developer,2.0,70000.0
1596,1596,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1597,1597,31.0,Male,Master,Senior Project Engineer,6.0,125000.0
1598,1598,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1599,1599,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1600,1600,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1601,1601,42.0,Male,PhD,Senior Software Engineer,14.0,170000.0
1602,1602,38.0,Male,Master,Senior Software Engineer,10.0,155000.0
1603,1603,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1604,1604,27.0,Male,Bachelor,Front end Developer,2.0,70000.0
1605,1605,31.0,Male,Master,Full Stack Engineer,7.0,140000.0
1606,1606,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1607,1607,36.0,Male,Master,Senior Software Engineer,8.0,140000.0
1608,1608,27.0,Female,Master,Back end Developer,2.0,70000.0
1609,1609,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1610,1610,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1611,1611,31.0,Male,Master,Senior Project Engineer,7.0,135000.0
1612,1612,40.0,Female,PhD,Senior Software Engineer,12.0,160000.0
1613,1613,24.0,Male,Bachelor,Front end Developer,1.0,55000.0
1614,1614,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1615,1615,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1616,1616,27.0,Female,Master,Full Stack Engineer,3.0,100000.0
1617,1617,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1618,1618,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1619,1619,31.0,Male,Master,Senior Project Engineer,6.0,125000.0
1620,1620,40.0,Male,PhD,Senior Software Engineer,12.0,160000.0
1621,1621,36.0,Male,Master,Senior Software Engineer,8.0,140000.0
1622,1622,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1623,1623,27.0,Male,Bachelor,Front end Developer,2.0,70000.0
1624,1624,28.0,Male,Bachelor,Front end Developer,2.0,70000.0
1625,1625,44.0,Male,Master,Senior Project Engineer,11.0,170000.0
1626,1626,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1627,1627,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1628,1628,32.0,Male,Master,Back end Developer,6.0,130000.0
1629,1629,38.0,Male,Master,Senior Software Engineer,10.0,155000.0
1630,1630,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1631,1631,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1632,1632,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1633,1633,31.0,Male,Master,Senior Project Engineer,7.0,135000.0
1634,1634,24.0,Male,Bachelor,Back end Developer,1.0,55000.0
1635,1635,48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1636,1636,27.0,Female,Master,Back end Developer,2.0,70000.0
1637,1637,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1638,1638,44.0,Male,Master,Senior Project Engineer,11.0,170000.0
1639,1639,37.0,Male,Master,Senior Software Engineer,9.0,150000.0
1640,1640,56.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1641,1641,28.0,Male,Bachelor,Front end Developer,2.0,70000.0
1642,1642,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1643,1643,31.0,Male,Master,Senior Project Engineer,6.0,125000.0
1644,1644,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
1645,1645,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1646,1646,27.0,Male,Bachelor,Front end Developer,3.0,80000.0
1647,1647,42.0,Male,PhD,Senior Software Engineer,14.0,170000.0
1648,1648,38.0,Male,Master,Senior Software Engineer,10.0,155000.0
1649,1649,36.0,Male,Bachelor,Front end Developer,7.0,120000.0
1650,1650,29.0,Female,Master,Back end Developer,3.0,90000.0
1651,1651,41.0,Female,PhD,Software Engineer Manager,14.0,180000.0
1652,1652,33.0,Male,Bachelor,Full Stack Engineer,7.0,130000.0
1653,1653,42.0,Male,PhD,Senior Software Engineer,12.0,170000.0
1654,1654,28.0,Male,Bachelor,Back end Developer,2.0,70000.0
1655,1655,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
1656,1656,26.0,Female,Master,Front end Developer,1.0,55000.0
1657,1657,47.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1658,1658,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0
1659,1659,30.0,Male,Master,Full Stack Engineer,5.0,105000.0
1660,1660,39.0,Female,Master,Senior Software Engineer,11.0,160000.0
1661,1661,32.0,Male,Bachelor,Front end Developer,6.0,110000.0
1662,1662,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1663,1663,27.0,Male,Bachelor,Back end Developer,3.0,85000.0
1664,1664,46.0,Male,PhD,Senior Project Engineer,14.0,180000.0
1665,1665,25.0,Female,Bachelor,Front end Developer,1.0,55000.0
1666,1666,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1667,1667,35.0,Male,Bachelor,Back end Developer,8.0,140000.0
1668,1668,29.0,Female,Master,Back end Developer,3.0,90000.0
1669,1669,40.0,Female,PhD,Senior Software Engineer,12.0,160000.0
1670,1670,35.0,Male,Bachelor,Full Stack Engineer,8.0,145000.0
1671,1671,41.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1672,1672,30.0,Male,Master,Full Stack Engineer,5.0,105000.0
1673,1673,33.0,Male,Bachelor,Front end Developer,6.0,110000.0
1674,1674,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
1675,1675,26.0,Female,Master,Front end Developer,1.0,55000.0
1676,1676,47.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1677,1677,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0
1678,1678,30.0,Male,Master,Full Stack Engineer,5.0,105000.0
1679,1679,39.0,Female,Master,Senior Software Engineer,11.0,160000.0
1680,1680,32.0,Male,Bachelor,Front end Developer,6.0,110000.0
1681,1681,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1682,1682,27.0,Male,Bachelor,Back end Developer,3.0,85000.0
1683,1683,46.0,Male,PhD,Senior Project Engineer,14.0,180000.0
1684,1684,25.0,Female,Bachelor,Front end Developer,1.0,55000.0
1685,1685,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1686,1686,35.0,Male,Bachelor,Back end Developer,8.0,140000.0
1687,1687,29.0,Female,Master,Back end Developer,3.0,90000.0
1688,1688,40.0,Female,PhD,Senior Software Engineer,12.0,160000.0
1689,1689,35.0,Male,Bachelor,Full Stack Engineer,8.0,145000.0
1690,1690,41.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1691,1691,30.0,Male,Master,Full Stack Engineer,5.0,105000.0
1692,1692,33.0,Male,Bachelor,Front end Developer,6.0,110000.0
1693,1693,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
1694,1694,26.0,Female,Master,Front end Developer,1.0,55000.0
1695,1695,47.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1696,1696,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0
1697,1697,30.0,Male,Master,Full Stack Engineer,5.0,105000.0
1698,1698,39.0,Female,Master,Senior Software Engineer,11.0,160000.0
1699,1699,32.0,Male,Bachelor,Front end Developer,6.0,110000.0
1700,1700,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1701,1701,27.0,Male,Bachelor,Back end Developer,3.0,85000.0
1702,1702,46.0,Male,PhD,Senior Project Engineer,14.0,180000.0
1703,1703,25.0,Female,Bachelor,Front end Developer,1.0,55000.0
1704,1704,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1705,1705,35.0,Male,Bachelor,Back end Developer,8.0,140000.0
1706,1706,29.0,Female,Master,Back end Developer,3.0,90000.0
1707,1707,40.0,Female,PhD,Senior Software Engineer,12.0,160000.0
1708,1708,35.0,Male,Bachelor,Full Stack Engineer,8.0,145000.0
1709,1709,41.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1710,1710,30.0,Male,Master,Full Stack Engineer,5.0,105000.0
1711,1711,33.0,Male,Bachelor,Front end Developer,6.0,110000.0
1712,1712,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
1713,1713,26.0,Female,Master,Front end Developer,1.0,55000.0
1714,1714,47.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1715,1715,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0
1716,1716,30.0,Male,Master,Full Stack Engineer,5.0,105000.0
1717,1717,39.0,Female,Master,Senior Software Engineer,11.0,160000.0
1718,1718,32.0,Male,Bachelor,Front end Developer,6.0,110000.0
1719,1719,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1720,1720,27.0,Male,Bachelor,Back end Developer,3.0,85000.0
1721,1721,46.0,Male,PhD,Senior Project Engineer,14.0,180000.0
1722,1722,25.0,Female,Bachelor,Front end Developer,1.0,55000.0
1723,1723,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1724,1724,35.0,Male,Bachelor,Back end Developer,8.0,140000.0
1725,1725,29.0,Female,Master,Back end Developer,3.0,90000.0
1726,1726,40.0,Female,PhD,Senior Software Engineer,12.0,160000.0
1727,1727,35.0,Male,Bachelor,Full Stack Engineer,8.0,145000.0
1728,1728,41.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1729,1729,30.0,Male,Master,Full Stack Engineer,5.0,105000.0
1730,1730,33.0,Male,Bachelor,Front end Developer,6.0,110000.0
1731,1731,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
1732,1732,26.0,Female,Master,Front end Developer,1.0,55000.0
1733,1733,47.0,Male,PhD,Senior Project Engineer,16.0,190000.0
1734,1734,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0
1735,1735,30.0,Male,Master,Full Stack Engineer,5.0,105000.0
1736,1736,39.0,Female,Master,Senior Software Engineer,11.0,160000.0
1737,1737,32.0,Male,Bachelor,Front end Developer,6.0,110000.0
1738,1738,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0
1739,1739,27.0,Male,Bachelor,Back end Developer,3.0,85000.0
1740,1740,46.0,Male,PhD,Senior Project Engineer,14.0,180000.0
1741,1741,25.0,Female,Bachelor,Front end Developer,1.0,55000.0
1742,1742,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1743,1743,35.0,Male,Bachelor,Back end Developer,8.0,140000.0
1744,1744,29.0,Female,Master,Back end Developer,3.0,90000.0
1745,1745,40.0,Female,PhD,Senior Software Engineer,12.0,160000.0
1746,1746,35.0,Male,Bachelor,Full Stack Engineer,8.0,145000.0
1747,1747,41.0,Male,PhD,Senior Project Engineer,13.0,185000.0
1748,1748,30.0,Male,Master,Full Stack Engineer,5.0,105000.0
1749,1749,33.0,Male,Bachelor,Front end Developer,6.0,110000.0
1750,1750,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
1751,1751,26.0,Female,Master,Front end Developer,1.0,55000.0
1752,1752,47.0,Male,PhD,Senior Project Engineer,16.0,190000.0
